,Total uncertainty 1,standard deviation 1,mean 1,Total uncertainty 2,standard deviation 2,mean 2,Total uncertainty 3,standard deviation 3,mean 3,Total uncertainty 4,standard deviation 4,mean 4,Total uncertainty 5,standard deviation 5,mean 5,Total uncertainty 6,standard deviation 6,mean 6,Total uncertainty 7,standard deviation 7,mean 7,Total uncertainty 8,standard deviation 8,Total uncertainty 9a,standard deviation 9a,mean 9a,Total uncertainty 10,standard deviation 10,mean 10,Total uncertainty 11,standard deviation 11,Total uncertainty 12,standard deviation 12,mean 12,Total uncertainty 13,standard deviation 13,mean 13,Total uncertainty 14,standard deviation 14,mean 14,Total uncertainty 15,standard deviation 15,mean 15,Total uncertainty 16,standard deviation 16,mean 16,Total uncertainty 17,standard deviation 17,mean 17,Total uncertainty 18,standard deviation 18,Total uncertainty 19,standard deviation 19,Total uncertainty 20,standard deviation 20,Total uncertainty 21,standard deviation 21,mean 21,Total uncertainty 22,standard deviation 22,mean 22,Total uncertainty 23,standard deviation 23,Most probable total value (tCO2e/collaborator),Value of sum of declaration and averages,Most important declared scopes,Probability E1>=E2,Probability E2>=E3,Probability E3>=E4,Probability E4>=E5,Probability good order on most important declared scopes,Uncertainty measure,Interval,Interval lenght,id,mean 11
10,9.366666666666667,1.6392580608878475,11.105,6.075,2.0182817819387053,0.1883333333333333,6.800000000000001,1.7831766905349025,0.0,16.233333333333334,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,5.75,1.669020172360893,8.453333333333333,6.449999999999999,1.7718351005007222,43.54333333333334,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,2.2079157441041266,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,2.2079157441041266,1.8515461840767222,0.0,,260.0,132.1736799378266,"[7, 9, 17, 1, 6]",0.536,0.5549999999999999,0.616,0.577,0.02699999999999969,0.8359133126934863,"(250.0, 880.0)",630.0,154,
11,9.366666666666667,2.0182817819387053,1.750909090909091,6.075,2.0182817819387053,0.1990909090909091,6.800000000000001,1.7831766905349025,1.0154545454545454,16.233333333333334,2.6269720962916048,0.0209090909090909,6.0,1.9002415406058841,0.0,5.75,2.0182817819387053,2.2345454545454544,6.449999999999999,1.7718351005007222,6.939860467177937,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,1.9002415406058841,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,1.9002415406058841,1.8515461840767222,0.0,,145.0,81.04444949591364,"[9, 17, 7, 12, 10]",0.5429999999999999,0.6579999999999999,0.5369999999999999,0.565,0.03399999999999992,0.7391304347826053,"(145.0, 557.5)",412.5,158,
12,9.366666666666667,1.6392580608878475,5.0594358745319,6.075,2.0182817819387053,0.572164771360841,6.800000000000001,1.7831766905349025,0.0,16.233333333333334,2.6269720962916048,0.1233723846497406,6.0,1.9002415406058841,0.0,5.75,2.0182817819387053,1.0473769196413234,6.449999999999999,1.7718351005007222,6.939860467177937,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,1.9002415406058841,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,2.2079157441041266,1.8515461840767222,0.0,,130.0,82.62589035518835,"[9, 17, 7, 12, 1]",0.5529999999999999,0.6699999999999999,0.524,0.523,0.025000000000000022,0.8064516129032265,"(150.0, 561.25)",411.25,175,
13,9.366666666666667,1.6392580608878475,10.053156146179402,6.075,2.0182817819387053,0.479829140958709,6.800000000000001,1.7831766905349025,0.0,16.233333333333334,2.6269720962916048,0.0925486473659231,6.0,1.9002415406058841,0.0,5.75,2.0182817819387053,1.0436639772187946,6.449999999999999,1.7718351005007222,6.939860467177937,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,1.9002415406058841,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,2.2079157441041266,1.8515461840767222,0.0,,125.0,87.49273831672737,"[9, 17, 1, 7, 12]",0.56,0.63,0.54,0.5409999999999999,0.026999999999999913,0.6352941176470582,"(145.0, 581.25)",436.25,176,
14,9.366666666666667,1.6392580608878475,12.33165137614679,6.075,2.0182817819387053,0.3903669724770642,6.800000000000001,1.7831766905349025,0.0,16.233333333333334,2.6269720962916048,0.05,6.0,1.9002415406058841,0.0,5.75,2.0182817819387053,1.034862385321101,6.449999999999999,1.7718351005007222,6.939860467177937,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,1.9002415406058841,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,2.2079157441041266,1.8515461840767222,0.0,,135.0,89.6304211389495,"[9, 17, 1, 7, 12]",0.558,0.5860000000000001,0.593,0.507,0.03100000000000036,0.6623931623931729,"(170.0, 565.0)",395.0,179,
15,9.366666666666667,1.6392580608878475,4.598870056497175,6.075,2.0182817819387053,0.3709981167608286,6.800000000000001,1.7831766905349025,0.0,16.233333333333334,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,5.75,2.0182817819387053,2.15819209039548,6.449999999999999,1.7718351005007222,6.939860467177937,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,1.9002415406058841,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,2.2079157441041266,1.8515461840767222,0.0,,110.0,82.95160066865803,"[9, 17, 7, 12, 1]",0.521,0.69,0.542,0.5389999999999999,0.02499999999999991,0.7886435331230306,"(160.0, 570.0)",410.0,180,
16,9.366666666666667,2.0182817819387053,0.0066445182724252,6.075,1.6392580608878475,11.079734219269104,6.800000000000001,1.7831766905349025,0.0008305647840531,16.233333333333334,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,5.75,2.0182817819387053,0.2167774086378737,6.449999999999999,1.7718351005007222,6.939860467177937,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,1.9002415406058841,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,2.2079157441041266,1.8515461840767222,0.0,,145.0,87.127527115968,"[9, 17, 2, 7, 12]",0.536,0.608,0.5880000000000001,0.552,0.030000000000000138,0.6802721088435405,"(150.0, 600.0)",450.0,187,
17,9.366666666666667,2.0182817819387053,9.26,6.075,2.0182817819387053,1.7142857142857142,6.800000000000001,,,16.233333333333334,2.6269720962916048,0.0,6.0,,,5.75,2.0182817819387053,9.684285714285714,6.449999999999999,2.055001436297168,6.939860467177937,0.0,,8.299999999999999,2.1145979525948126,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,2.2079157441041266,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,2.2079157441041266,1.8515461840767222,0.0,,240.0,96.48211183357598,"[9, 17, 6, 1, 7]",0.563,0.614,0.532,0.521,0.02100000000000013,0.23385300668151646,"(200.0, 750.0)",550.0,206,
18,9.366666666666667,2.0182817819387053,0.3858048172757475,6.075,2.0182817819387053,0.6663338870431893,6.800000000000001,1.7831766905349025,0.0,16.233333333333334,2.6269720962916048,0.0001661129568106,6.0,1.9002415406058841,0.0,5.75,2.0182817819387053,0.9718671096345516,6.449999999999999,1.7718351005007222,6.939860467177937,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,1.9002415406058841,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,2.2079157441041266,1.8515461840767222,0.0,,100.0,77.84771233191485,"[9, 17, 7, 12, 10]",0.5429999999999999,0.6599999999999999,0.5509999999999999,0.567,0.030999999999999917,0.6652360515021456,"(130.0, 526.25)",396.25,209,
19,9.366666666666667,2.0182817819387053,1.203238866396761,6.075,2.0182817819387053,0.4696356275303643,6.800000000000001,1.7831766905349025,0.0,16.233333333333334,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,5.75,2.0182817819387053,0.302834008097166,6.449999999999999,2.055001436297168,0.0,0.0,,8.299999999999999,1.9560795557458144,65.52145748987854,8.299999999999999,2.1145979525948126,2.616194331983805,4.6000000000000005,,11.100000000000001,2.1145979525948126,1.1902834008097165,8.7,2.2079157441041266,0.0,6.233333333333333,2.1145979525948126,0.0356275303643724,0.9,0.7702771223902047,0.0,8.7,2.2079157441041266,0.0291497975708502,11.100000000000001,2.1145979525948126,3.909311740890688,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,1.9002415406058841,2.640485829959514,0.0,,65.0,77.91821862348178,"[9, 17, 10, 22, 1]",0.841,0.56,0.511,0.596,0.04299999999999993,0.6379821958456972,"(65.0, 380.0)",315.0,211,
20,9.366666666666667,2.0182817819387053,2.2883591174232816,6.075,2.0182817819387053,0.0390565559218868,6.800000000000001,1.7831766905349025,7.463352777073294,16.233333333333334,2.6269720962916048,0.1640882576718234,6.0,1.9002415406058841,0.0,5.75,2.0182817819387053,2.000760841998478,6.449999999999999,2.055001436297168,0.0,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,1.9002415406058841,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,1.9002415406058841,1.8515461840767222,0.0,,140.0,80.83929748791537,"[9, 17, 3, 12, 10]",0.5529999999999999,0.643,0.542,0.567,0.038999999999999924,0.8533916849015337,"(140.0, 561.25)",421.25,227,
21,9.366666666666667,2.0182817819387053,1.5720884146341465,6.075,2.0182817819387053,0.0,6.800000000000001,1.7831766905349025,0.0,16.233333333333334,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,5.75,2.0182817819387053,0.5820960365853659,6.449999999999999,1.7718351005007222,6.939860467177937,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,1.9002415406058841,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,2.2079157441041266,1.8515461840767222,0.0,,65.0,77.97772485622406,"[9, 17, 7, 12, 10]",0.552,0.6659999999999999,0.5349999999999999,0.577,0.042999999999999705,0.9409190371991183,"(128.75, 541.25)",412.5,236,
22,9.366666666666667,1.6392580608878475,3.0946666666666665,6.075,2.0182817819387053,0.408,6.800000000000001,1.7831766905349025,0.0,16.233333333333334,2.6269720962916048,0.04,6.0,1.9002415406058841,0.0,5.75,2.0182817819387053,2.412,6.449999999999999,1.7718351005007222,6.939860467177937,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,1.9002415406058841,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,1.9002415406058841,1.8515461840767222,0.0,,115.0,81.77820707167122,"[9, 17, 7, 12, 10]",0.5640000000000001,0.649,0.529,0.563,0.037000000000000144,0.9226932668329167,"(130.0, 495.0)",365.0,240,
23,9.366666666666667,1.6392580608878475,127.9572864321608,6.075,2.0182817819387053,3.6105527638190953,6.800000000000001,1.7831766905349025,0.0,16.233333333333334,2.6269720962916048,0.0402010050251256,6.0,1.9002415406058841,0.0,5.75,1.669020172360893,5.059045226130653,6.449999999999999,2.055001436297168,2.678391959798995,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,1.9002415406058841,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,2.2079157441041266,1.8515461840767222,0.0,,245.0,208.2291573247613,"[1, 9, 17, 12, 6]",0.7050000000000001,0.5469999999999999,0.687,0.526,0.04400000000000004,0.6676783004552358,"(278.75, 1006.25)",727.5,246,
24,9.366666666666667,2.0182817819387053,2.637618636755824,6.075,2.0182817819387053,0.3649698015530629,6.800000000000001,1.7831766905349025,0.0,16.233333333333334,2.6269720962916048,0.0,6.0,1.9002415406058841,0.0,5.75,2.0182817819387053,0.3848144952545297,6.449999999999999,1.7718351005007222,6.939860467177937,0.0,,8.299999999999999,1.9560795557458144,30.88445844998943,8.299999999999999,2.1145979525948126,3.105459247997264,4.6000000000000005,,11.100000000000001,2.1145979525948126,5.390844687051973,8.7,2.2079157441041266,1.027243108400224,6.233333333333333,2.1145979525948126,0.571469667140634,0.9,0.7702771223902047,0.3567921507064364,8.7,1.9002415406058841,2.9915191887296144,11.100000000000001,2.1145979525948126,22.704347253734305,0.0,,0.0,,0.0,,6.233333333333333,2.1145979525948126,0.0,8.7,1.9002415406058841,1.8515461840767222,0.0,,180.0,79.21094333856796,"[9, 17, 7, 12, 16]",0.519,0.651,0.532,0.594,0.02299999999999991,0.5299539170506916,"(135.0, 535.0)",400.0,273,
